"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"543319","AAPLUS","C","AA PLUS TRADELINK LTD",18.27,1,"543319",0,0,0,0,"AAPLUSTRAD","AA PLUS TRADELINK LTD","","","","","","","","","","",16.53,10,"INE0C5901014",21.69,10.9,26.56,5.33,"","","","AAPLUSTRAD"
"750848","AAPRE1","C","AA PLUS TRADELINK LTD RE",0.14,1,"750848",0,0,0,0,"ATRADE-RE","AA PLUS TRADELINK LTD RE","","","","","","","","","","",0.06,10,"INE0C5920014",0.6,0.09,0.6,0.09,"","","","ATRADE-RE"
"539632","AARCOM","C","AAR COMMERCIAL COMPANY LTD",6.32,1,"539632",0,0,0,0,"AARCOM","AAR COMMERCIAL COMPANY LTD","","","","","","","","","","",5.72,10,"INE184K01013",6.03,5.47,6.03,5,"","","","AARCOM"
"514274","AARDEN","DR","AARVEE DENIMS AND EXPORTS LTD",31.29,1,"514274",0,0,0,0,"AARVEEDEN","AARVEE DENIMS AND EXPORTS LTD","","","","","","","","","","",25.61,10,"INE273D01019",43.12,17,166,0.25,"","","","AARVEEDEN"
"524412","AARDR","C","AAREY DRUGS & PHARMACEUTICALS",49.38,1,"524412",0,0,0,0,"AAREYDRUGS","AAREY DRUGS & PHARMACEUTICALS","","","","","","","","","","",44.68,10,"INE198H01019",68,30,143.95,8.5,"","","","AAREYDRUGS"
"524348","AARDRU","DR","AARTI DRUGS LIMITED",626.4,1,"524348",0,0,0,0,"AARTIDRUGS","AARTI DRUGS LIMITED","","","","","","","","","","",417.6,10,"INE767A01016",645,430,1025,0.58,"","","","AARTIDRUGS"
"531731","AARGLO","C","AARYA GLOB. SHARES & SECU. LTD",0.48,1,"531731",0,0,0,0,"AARYAGLOBL","AARYA GLOB. SHARES & SECU. LTD","","","","","","","","","","",0.44,10,"INE233H01030",1.6,0.44,171.71,0.44,"","","","AARYAGLOBL"
"524208","AARIND","DR","AARTI INDUSTRIES LTD",753.65,1,"524208",0,0,0,0,"AARTIIND","AARTI INDUSTRIES LTD","","","","","","","","","","",616.65,5,"INE769A01020",769.5,438.05,1168.4,0.64,"","","","AARTIIND"
"700135","AARND1","DR","AARTI SURFACTANTS 4PREF 19AG26",151.2,1,"700135",0,0,0,0,"AARTISURFP","AARTI SURFACTANTS 4PREF 19AG26","","","","","","","","","","",100.8,10,"INE09EO04017",227.99,101.01,227.99,101.01,"","","","AARTISURFP"
"543748","AARPHA","DR","AARTI PHARMALABS LIMITED",768.7,1,"543748",0,0,0,0,"AARTIPHARM","AARTI PHARMALABS LIMITED","","","","","","","","","","",512.5,5,"INE0LRU01027",648.8,321,648.8,269,"","","","AARTIPHARM"
"890180","AARPP1","DR","AARTI SURFACTANTS LTD PP",455.9,1,"890180",0,0,0,0,"AARTIPP","AARTI SURFACTANTS LTD PP","","","","","","","","","","",304,1,"IN909EO01012",478.8,172.05,478.8,172.05,"","","","AARTIPP"
"750757","AARRE1","C","AARTI SURFACTANTS LIMITED RE",49.21,1,"750757",0,0,0,0,"AARTI-RE","AARTI SURFACTANTS LIMITED RE","","","","","","","","","","",21.09,10,"INE09EO20013",37.8,16,37.8,16,"","","","AARTI-RE"
"542377","AARSHY","C","AAR SHYAM INDIA INVESTMENT LTD",9.88,1,"542377",0,0,0,0,"AARSHYAM","AAR SHYAM INDIA INVESTMENT LTD","","","","","","","","","","",8.94,10,"INE512R01010",9.41,5.41,13.8,3.2,"","","","AARSHYAM"
"542580","AARSOL","C","AARTECH SOLONICS LTD",240.05,1,"542580",0,0,0,0,"AARTECH","AARTECH SOLONICS LTD","","","","","","","","","","",230.65,10,"INE01C001018",264.4,70,226.1,18.1,"","","","AARTECH"
"543210","AARSUR","DR","AARTI SURFACTANTS LIMITED",811.95,1,"543210",0,0,0,0,"AARTISURF","AARTI SURFACTANTS LIMITED","","","","","","","","","","",541.35,10,"INE09EO01013",854.2,542.65,1745,257.5,"","","","AARTISURF"
"543346","AASHOS","DR","AASHKA HOSPITALS LIMITED",105.02,1,"543346",0,0,0,0,"AASHKA","AASHKA HOSPITALS LIMITED","","","","","","","","","","",85.94,10,"INE0EAX01014",90.75,43.16,121.1,36.3,"","","","AASHKA"
"531514","AASSEC","DR","AASHEESH SECURITIES",0.76,1,"531514",0,0,0,0,"AASHEESH","AASHEESH SECURITIES","","","","","","","","","","",0.7,10,"INE174C01011",3.9,0.63,15.75,0.1,"","","","AASHEESH"
"512038","AASTRA","C","TCC CONCEPT LIMITED",588,1,"512038",0,0,0,0,"TCC","TCC CONCEPT LIMITED","","","","","","","","","","",532,10,"INE887D01016",643.45,16.22,643.45,4.25,"","","","TCC"
"541988","AAVFIN","DR","AAVAS FINANCIERS LIMITED",2320.35,1,"541988",0,0,0,0,"AAVAS","AAVAS FINANCIERS LIMITED","","","","","","","","","","",1546.95,10,"INE216P01012",1933.95,1307.1,3336.95,611.5,"","","","AAVAS"
"539528","AAYFOO","C","AAYUSH FOOD AND HERBS LTD",295.35,1,"539528",0,0,0,0,"AAYUSH","AAYUSH FOOD AND HERBS LTD","","","","","","","","","","",267.25,10,"INE430R01015",286.1,21.11,286.1,12.5,"","","","AAYUSH"
"508987","ABACOM","C","ABACUS COMPUTERS",4.62,1,"508987",0,0,0,0,"ABACUS","ABACUS COMPUTERS","","","","","","","","","","",4.18,10,"INE192D01011",12,2.87,203,1.25,"","","","ABACUS"
"543712","ABAHOL","DR","ABANS HOLDINGS LIMITED",582.15,1,"543712",0,0,0,0,"AHL","ABANS HOLDINGS LIMITED","","","","","","","","","","",388.15,2,"INE00ZE01026",489.05,255.25,489.05,180.05,"","","","AHL"
"973252","ABAND2","DR","ABANS FINANCE PVT LTD SR 18",1399287.6,1,"973252",0,0,0,0,"AFPL17JUN21","ABANS FINANCE PVT LTD SR 18","","","","","","","","","","",932858.4,1000000,"INE00ZD07488",0,0,0,0,"","","","AFPL17JUN21"
"523204","ABAOFF","C","ABAN OFFSHORE LTD",69.64,1,"523204",0,0,0,0,"ABAN","ABAN OFFSHORE LTD","","","","","","","","","","",66.92,2,"INE421A01028",93.5,38.41,5555,3.18,"","","","ABAN"
"500002","ABB","DR","ABB INDIA LIMITED",9395.55,1,"500002",0,0,0,0,"ABB","ABB INDIA LIMITED","","","","","","","","","","",7687.35,2,"INE117A01022",9200,3847.5,9200,20.25,"","","","ABB"
"500488","ABBIND","DR","ABBOTT INDIA LIMITED",29608.45,1,"500488",0,0,0,0,"ABBOTINDIA","ABBOTT INDIA LIMITED","","","","","","","","","","",24225.15,10,"INE358A01014",29628.15,21907.45,29628.15,200,"","","","ABBOTINDIA"
"506817","ABBLAB","DR","PHARMACIA HEALTHCARE LTD",0,1,"506817",0,0,0,0,"","PHARMACIA HEALTHCARE LTD","","","","","","","","","","",0,5,"INE252B01025",140.2,84.55,681.03,56.03,"","","",""
"543187","ABBPOW","DR","HITACHI ENERGY INDIA LIMITED",13660.4,1,"543187",0,0,0,0,"POWERINDIA","HITACHI ENERGY INDIA LIMITED","","","","","","","","","","",9107,2,"INE07Y701011",12367.9,3900,12367.9,714,"","","","POWERINDIA"
"505665","ABCBEA","DR","ABC BEARINGS LTD",525.15,1,"505665",0,0,0,0,"ABCBEARS","ABC BEARINGS LTD","","","","","","","","","","",350.15,10,"INE779A01011",568.9,380,568.9,3,"","","","ABCBEARS"
"513119","ABCGAS","C","ABC GAS (INTERNATIONAL) LTD",91.58,1,"513119",0,0,0,0,"ABCGAS","ABC GAS (INTERNATIONAL) LTD","","","","","","","","","","",87.01,10,"INE173M01012",91.58,36,153.5,0.45,"","","","ABCGAS"
"520123","ABCIND","DR","ABC INDIA LTD",132.75,1,"520123",0,0,0,0,"ABCINDQ","ABC INDIA LTD","","","","","","","","","","",88.55,10,"INE125D01011",160.67,78.04,177,2.75,"","","","ABCINDQ"
"530833","ABEPRI","C","ABEE INFO-CONSUMABLES LIMITED",4.49,1,"530833",0,0,0,0,"ABEEINF","ABEE INFO-CONSUMABLES LIMITED","","","","","","","","","","",4.07,10,"INE097B01016",5.68,2.22,26.7,1.15,"","","","ABEEINF"
"532682","ABGSHI","C","ABG SHIPYARD LTD",1.17,1,"532682",0,0,0,0,"ABGSHIP","ABG SHIPYARD LTD","","","","","","","","","","",1.07,10,"INE067H01016",8.29,1.12,1045,1.12,"","","","ABGSHIP"
"532831","ABHCOR","C","ABHISHEK CORPORATION LIMITED",0.59,1,"532831",0,0,0,0,"ABHISHEK","ABHISHEK CORPORATION LIMITED","","","","","","","","","","",0.55,10,"INE004I01017",0.57,0.49,100.45,0.49,"","","","ABHISHEK"
"538935","ABHFIN","DR","ABHISHEK FINLEASE LIMITED",36.93,1,"538935",0,0,0,0,"ABHIFIN","ABHISHEK FINLEASE LIMITED","","","","","","","","","","",33.43,10,"INE723C01015",43.72,20.4,53.7,3.15,"","","","ABHIFIN"
"532057","ABHHOM","DR","ABHINAV CAPITAL SERVICES LIMIT",222.65,1,"532057",0,0,0,0,"ABHICAP","ABHINAV CAPITAL SERVICES LIMIT","","","","","","","","","","",148.45,10,"INE516F01016",239,86.7,301.15,1.5,"","","","ABHICAP"
"539544","ABHINF","C","ABHISHEK INFRAVENTURES LTD",6.82,1,"539544",0,0,0,0,"ABHIINFRA","ABHISHEK INFRAVENTURES LTD","","","","","","","","","","",6.18,10,"INE281P01016",9.98,4.2,64.5,0.91,"","","","ABHIINFRA"
"538952","ABHLEA","DR","ABHINAV LEASING & FINANCE LTD",2.58,1,"538952",0,0,0,0,"ALFL","ABHINAV LEASING & FINANCE LTD","","","","","","","","","","",1.72,1,"INE211D01027",3.57,1.34,23.7,0.51,"","","","ALFL"
"539560","ABHTRA","C","ABHIJIT TRADING COMPANY LTD",15,1,"539560",0,0,0,0,"ABHIJIT","ABHIJIT TRADING COMPANY LTD","","","","","","","","","","",1.5,10,"INE994N01019",0,0,0,0,"","","","ABHIJIT"
"511756","ABIFIN","C","ABIRAMI FINANCIAL SERVICES (IN",56.92,1,"511756",0,0,0,0,"ABIRAFN","ABIRAMI FINANCIAL SERVICES (IN","","","","","","","","","","",51.5,10,"INE195I01013",85.02,20.54,85.02,2.55,"","","","ABIRAFN"
"526955","ABLBIO","C","ABL BIO-TECHNOLOGIES LTD",0.85,1,"526955",0,0,0,0,"ABLBIO","ABL BIO-TECHNOLOGIES LTD","","","","","","","","","","",0.77,10,"INE707D01016",1.85,0.73,222,0.73,"","","","ABLBIO"
"531161","ABMKNO","DR","ABM KNOWLEDGEWARE LTD",179.25,1,"531161",0,0,0,0,"ABMKNO","ABM KNOWLEDGEWARE LTD","","","","","","","","","","",119.55,5,"INE850B01026",147.5,84.7,180,0.73,"","","","ABMKNO"
"524011","ABNPH","DR","GENOMICS BIOTECH",1.7,1,"524011",0,0,0,0,"GENOMICS","GENOMICS BIOTECH","","","","","","","","","","",1.14,10,"INE974A01018",5,1.36,19.95,0.9,"","","","GENOMICS"
"974988","ACANCD","DR","10.01% AKARA CAP ADV 21JAN 25",60000,1,"974988",0,0,0,0,"1001AKAR25","10.01% AKARA CAP ADV 21JAN 25","","","","","","","","","","",40000,1000,"INE08XP07159",0,0,0,0,"","","","1001AKAR25"
"500410","ACC","DR","ACC LIMITED",2882.2,1,"500410",0,0,0,0,"ACC","ACC LIMITED","","","","","","","","","","",2358.2,10,"INE012A01025",2759.95,1755.8,2784.95,64.86,"","","","ACC"
"531905","ACCEXP","DR","ACCURATE EXPORTS",0.12,1,"531905",0,0,0,0,"ACCUEXPO","ACCURATE EXPORTS","","","","","","","","","","",0.08,10,"INE062B01010",0.75,0.05,25,0.05,"","","","ACCUEXPO"
"543938","ACCIN","DR","ACCELERATEBS INDIA LIMITED",330,1,"543938",0,0,0,0,"ACCELERATE","ACCELERATEBS INDIA LIMITED","","","","","","","","","","",270,10,"INE0POP01017",404.95,109.5,404.95,109.5,"","","","ACCELERATE"
"526347","ACCIND","C","ACCLAIM INDUSTRIES LIMITED",0.66,1,"526347",0,0,0,0,"ACCLAIM","ACCLAIM INDUSTRIES LIMITED","","","","","","","","","","",0.6,10,"INE051E01017",1.94,0.56,50.6,0.56,"","","","ACCLAIM"
"532268","ACCKAL","DR","ACCELYA SOLUTIONS INDIA LTD",2076.45,1,"532268",0,0,0,0,"ACCELYA","ACCELYA SOLUTIONS INDIA LTD","","","","","","","","","","",1384.35,10,"INE793A01012",2128.25,1281,2128.25,19.05,"","","","ACCELYA"
"51172","ACCOFS","DR","ACCELYA SOLUTIONS INDIA OFS",0,1,"51172",0,0,0,0,"ACCELYA","ACCELYA SOLUTIONS INDIA OFS","","","","","","","","","","",0,10,"INE000000172",0,0,0,0,"","","","ACCELYA"
"531897","ACCTEC","C","ACCENTIA TECHNOLOGIES LTD",3.26,1,"531897",0,0,0,0,"ACCENTECH","ACCENTIA TECHNOLOGIES LTD","","","","","","","","","","",2.96,10,"INE122B01012",13.75,2.46,372,2.46,"","","","ACCENTECH"
"530513","ACCTRA","C","ACCURATE TRANSFORMERS LTD",25.55,1,"530513",0,0,0,0,"ACCURATE","ACCURATE TRANSFORMERS LTD","","","","","","","","","","",23.15,10,"INE243C01014",39.65,22.15,241.9,4.7,"","","","ACCURATE"
"530093","ACEINT","C","ACE EDUTREND LIMITED",3.36,1,"530093",0,0,0,0,"ACEINDI","ACE EDUTREND LIMITED","","","","","","","","","","",3.04,10,"INE715F01014",3.22,1.9,57.9,0.95,"","","","ACEINDI"
"539661","ACEMEN","DR","ACE MEN ENGG WORKS LIMITED",46.99,1,"539661",0,0,0,0,"ACEMEN","ACE MEN ENGG WORKS LIMITED","","","","","","","","","","",42.53,10,"INE023R01018",70.5,40.55,76,9.7,"","","","ACEMEN"
"531525","ACESOF","C","ACE SOFTWARE EXPORTS LTD",249.5,1,"531525",0,0,0,0,"ACESOFT","ACE SOFTWARE EXPORTS LTD","","","","","","","","","","",239.8,10,"INE849B01010",254.65,17.4,254.65,4,"","","","ACESOFT"
"536492","ACETOU","C","ACE TOURS WORLDWIDE LIMITED",2.18,1,"536492",0,0,0,0,"ATWL","ACE TOURS WORLDWIDE LIMITED","","","","","","","","","","",1.98,10,"INE926O01019",0,0,64,1.9,"","","","ATWL"
"543499","ACHHEA","DR","ACHYUT HEALTHCARE LIMITED",64.8,1,"543499",0,0,0,0,"ACHYUT","ACHYUT HEALTHCARE LIMITED","","","","","","","","","","",43.2,10,"INE0K1401012",60.79,34.39,60.79,10,"","","","ACHYUT"
"538570","ACHINV","C","ACHAL INVESTMENTS LIMITED",0.29,1,"538570",0,0,0,0,"ACHAL","ACHAL INVESTMENTS LIMITED","","","","","","","","","","",0.27,1,"INE860P01025",0.99,0.28,58,0.28,"","","","ACHAL"
"517356","ACIINF","C","ACI INFOCOM LIMITED",2.13,1,"517356",0,0,0,0,"ACIIN","ACI INFOCOM LIMITED","","","","","","","","","","",1.93,1,"INE167B01025",3.67,0.77,23.25,0.11,"","","","ACIIN"
"530043","ACKKNI","DR","ACKNIT INDUSTRIES LIMITED",394.4,1,"530043",0,0,0,0,"ACKNIT","ACKNIT INDUSTRIES LIMITED","","","","","","","","","","",263,10,"INE326C01017",369.45,159.3,369.45,2.25,"","","","ACKNIT"
"51209","ACLOFS","DR","ANDHRA CEMENTS LTD OFS",0,1,"51209",0,0,0,0,"ACL","ANDHRA CEMENTS LTD OFS","","","","","","","","","","",0,10,"INE000000209",0,0,0,0,"","","","ACL"
"539391","ACMRES","C","ACME RESOURCES LIMITED",35.68,1,"539391",0,0,0,0,"ACME","ACME RESOURCES LIMITED","","","","","","","","","","",32.3,10,"INE636B01011",76.48,22.01,76.48,4.63,"","","","ACME"
"524091","ACRIN","DR","CARYSIL LIMITED",1001.25,1,"524091",0,0,0,0,"CARYSIL","CARYSIL LIMITED","","","","","","","","","","",667.55,2,"INE482D01024",1148.1,593.5,1148.1,0.2,"","","","CARYSIL"
"513149","ACRIND","DR","ACROW (INDIA) LTD",981.6,1,"513149",0,0,0,0,"ACROW","ACROW (INDIA) LTD","","","","","","","","","","",654.4,10,"INE950D01012",945,600,1210,10,"","","","ACROW"
"533330","ACRTEC","C","ACROPETAL TECHNOLOGIES LIMITED",1.67,1,"533330",0,0,0,0,"ACROPETAL","ACROPETAL TECHNOLOGIES LIMITED","","","","","","","","","","",1.59,10,"INE055L01013",2.99,1.32,156,1.32,"","","","ACROPETAL"
"541144","ACTCLO","DR","ACTIVE CLOTHING CO LTD",121.7,1,"541144",0,0,0,0,"ACTIVE","ACTIVE CLOTHING CO LTD","","","","","","","","","","",81.2,10,"INE380Z01015",144.05,40.4,144.05,5,"","","","ACTIVE"
"532762","ACTCON","DR","ACTION CONSTRUCTION EQUIPMENTS",1815.15,1,"532762",0,0,0,0,"ACE","ACTION CONSTRUCTION EQUIPMENTS","","","","","","","","","","",1210.15,2,"INE731H01025",1693.05,451.85,1693.05,7.85,"","","","ACE"
"511706","ACTFIN","C","ACTION FINANCIAL SERVICES (IND",3.25,1,"511706",0,0,0,0,"ACTIONFI","ACTION FINANCIAL SERVICES (IND","","","","","","","","","","",3.13,10,"INE357A01032",5.76,3.19,53.85,0.5,"","","","ACTIONFI"
"506225","ADACHE","DR","ADARSH CHEMICALS & FERT.",5.25,1,"506225",0,0,0,0,"","ADARSH CHEMICALS & FERT.","","","","","","","","","","",4.75,10,"",0,0,47.5,0.4,"","","",""
"526177","ADACOM","C","ADAM COMSOF",3.43,1,"526177",0,0,0,0,"ADAMCO","ADAM COMSOF","","","","","","","","","","",3.11,10,"INE272A01017",23.85,1.55,96.8,1.55,"","","","ADAMCO"
"512599","ADAENT","DR","ADANI ENTERPRISES LIMITED",3586.6,1,"512599",0,0,0,0,"ADANIENT","ADANI ENTERPRISES LIMITED","","","","","","","","","","",2934.5,1,"INE423A01024",3743,2142.3,4189.55,31.82,"","","","ADANIENT"
"542066","ADAGAS","DR","ADANI TOTAL GAS LIMITED",1112.8,1,"542066",0,0,0,0,"ATGL","ADANI TOTAL GAS LIMITED","","","","","","","","","","",741.9,1,"INE399L01023",1259.9,521.95,3998.35,70.2,"","","","ATGL"
"541450","ADAGRE","DR","ADANI GREEN ENERGY LTD",2147.55,1,"541450",0,0,0,0,"ADANIGREEN","ADANI GREEN ENERGY LTD","","","","","","","","","","",1431.75,10,"INE364U01010",2173.65,816,3048,22.75,"","","","ADANIGREEN"
"538563","ADAMER","C","ADARSH MERCANTILE LIMITED",9.75,1,"538563",0,0,0,0,"ADARSH","ADARSH MERCANTILE LIMITED","","","","","","","","","","",8.83,10,"INE673E01018",9.29,6.31,9.29,3.5,"","","","ADARSH"
"975502","ADANCD","DR","10% ADANI AIRPORT HOLD 14MAR29",120957.54,1,"975502",0,0,0,0,"10AAHL29","10% ADANI AIRPORT HOLD 14MAR29","","","","","","","","","","",80638.36,1000,"INE0GCN07013",0,0,0,0,"","","","10AAHL29"
"960124","ADAND1","DR","0% Adani Enterprises Apr 22",1354663,1,"960124",0,0,0,0,"AEL081020","0% Adani Enterprises Apr 22","","","","","","","","","","",903108,1000000,"INE423A07211",0,0,0,0,"","","","AEL081020"
"51005","ADAOFS","DR","ADANI POWER OFS",0,1,"51005",0,0,0,0,"ADANIPOWER","ADANI POWER OFS","","","","","","","","","","",0,10,"INE000000005",0,0,0,0,"","","","ADANIPOWER"
"526711","ADAPLA","C","ADARSH PLANT PROJECT LTD",34.66,1,"526711",0,0,0,0,"ADARSHPL","ADARSH PLANT PROJECT LTD","","","","","","","","","","",31.36,10,"INE627D01016",35.7,15.6,60.7,0.29,"","","","ADARSHPL"
"532921","ADAPOR","DR","ADANI PORT AND SPECIAL ECONO",1593.7,1,"532921",0,0,0,0,"ADANIPORTS","ADANI PORT AND SPECIAL ECONO","","","","","","","","","","",1304,2,"INE742F01042",1607.95,702.85,1607.95,50,"","","","ADANIPORTS"
"533096","ADAPOW","DR","ADANI POWER LIMITED",885.6,1,"533096",0,0,0,0,"ADANIPOWER","ADANI POWER LIMITED","","","","","","","","","","",590.4,10,"INE814H01011",896.75,230.95,896.75,15.2,"","","","ADANIPOWER"
"539254","ADATRA","DR","ADANI ENERGY SOLUTIONS LIMITED",1208.45,1,"539254",0,0,0,0,"ADANIENSOL","ADANI ENERGY SOLUTIONS LIMITED","","","","","","","","","","",805.65,10,"INE931S01010",1250,686.9,4238.55,25.25,"","","","ADANIENSOL"
"543458","ADAWIL","DR","ADANI WILMAR LIMITED FORTUNE",371.1,1,"543458",0,0,0,0,"AWL","ADANI WILMAR LIMITED FORTUNE","","","","","","","","","","",303.7,1,"INE699H01024",423.9,285.85,878.35,221,"","","","AWL"
"539506","ADCCAP","C","ADCON CAPITAL SERVIC",0.73,1,"539506",0,0,0,0,"ADCON","ADCON CAPITAL SERVIC","","","","","","","","","","",0.67,1,"INE805Q01028",2.96,0.65,5.79,0.65,"","","","ADCON"
"523411","ADCIND","DR","ADC INDIA COMMUNICATIONS LIMIT",1823.9,1,"523411",0,0,0,0,"ADCINDIA","ADC INDIA COMMUNICATIONS LIMIT","","","","","","","","","","",1216,10,"INE833A01016",1550,677.2,1550,26.3,"","","","ADCINDIA"
"538734","ADCINF","DR","CEINSYS TECH LIMITED",543.55,1,"538734",0,0,0,0,"CEINSYSTECH","CEINSYS TECH LIMITED","","","","","","","","","","",491.85,10,"INE016Q01014",699,182.25,699,39.55,"","","","CEINSYSTECH"
"51160","ADCOFS","C","CEINSYS TECH LIMITED OFS",0,1,"51160",0,0,0,0,"CEINSYSTECH","CEINSYS TECH LIMITED OFS","","","","","","","","","","",0,10,"INE000000160",0,0,0,0,"","","","CEINSYSTECH"
"890179","ADCPP1","C","ADCON CAPITAL SER PP RS 1",1.05,1,"890179",0,0,0,0,"ADCONPP","ADCON CAPITAL SER PP RS 1","","","","","","","","","","",0.95,1,"IN9805Q01018",3.5,0.81,3.5,0.81,"","","","ADCONPP"
"750744","ADCRE1","C","ADCON CAPITAL SER RIGHTS ISSUE",0.16,1,"750744",0,0,0,0,"ADCON-RE","ADCON CAPITAL SER RIGHTS ISSUE","","","","","","","","","","",0.12,10,"INE805Q20010",0.54,0.12,0.54,0.12,"","","","ADCON-RE"
"507852","ADDIND","DR","ADDI INDUSTRIES LTD",62.07,1,"507852",0,0,0,0,"ADDIND","ADDI INDUSTRIES LTD","","","","","","","","","","",41.39,5,"INE757C01021",70.68,29.33,70.68,0.67,"","","","ADDIND"
"524665","ADDLIF","DR","ADD-LIFE PHARMA",0.48,1,"524665",0,0,0,0,"ADDLP","ADD-LIFE PHARMA","","","","","","","","","","",0.44,10,"INE124C01016",2.56,0.45,37.5,0.45,"","","","ADDLP"
"541865","ADDPRO","C","ADD SHOP E RETAIL LIMITED",16.64,1,"541865",0,0,0,0,"ASRL","ADD SHOP E RETAIL LIMITED","","","","","","","","","","",15.06,10,"INE01B501018",43.95,15.01,114.78,15.01,"","","","ASRL"
"750726","ADDRE1","C","ADD SHOP RETAIL LTD RIGHTS ENT",8.88,1,"750726",0,0,0,0,"ASRL-RE","ADD SHOP RETAIL LTD RIGHTS ENT","","","","","","","","","","",5.92,10,"INE01B520018",24,5.35,24,5.35,"","","","ASRL-RE"
"530901","ADECOT","C","ACIL COTTON INDUSTRIES LIMITED",0.18,1,"530901",0,0,0,0,"ACIL","ACIL COTTON INDUSTRIES LIMITED","","","","","","","","","","",0.18,1,"INE066C01035",0.19,0.18,11.25,0.05,"","","","ACIL"
"543309","ADEMED","DR","ADESHWAR MEDITEX LIMITED",32.4,1,"543309",0,0,0,0,"ADESHWAR","ADESHWAR MEDITEX LIMITED","","","","","","","","","","",21.6,10,"INE0H8J01015",36,18.3,42,16.2,"","","","ADESHWAR"
"51013","ADEOF1","DR","ADANI ENTERPRISES LIMITED OFS",0,1,"51013",0,0,0,0,"ADANI","ADANI ENTERPRISES LIMITED OFS","","","","","","","","","","",0,1,"INE000000013",0,0,0,0,"","","","ADANI"
"51011","ADEOFS","DR","ADANI ENTERPRISES LIMITED OFS",0,1,"51011",0,0,0,0,"ADANIENTE","ADANI ENTERPRISES LIMITED OFS","","","","","","","","","","",0,1,"INE000000011",0,0,0,0,"","","","ADANIENTE"
"519183","ADFFOO","DR","ADF FOODS LIMITED",271.05,1,"519183",0,0,0,0,"ADFFOODS","ADF FOODS LIMITED","","","","","","","","","","",180.75,2,"INE982B01027",262.45,178.55,262.45,0.48,"","","","ADFFOODS"
"51139","ADGOFS","DR","ADANI GREEN ENERGY LIMITED OFS",0,1,"51139",0,0,0,0,"ADANIGREEN","ADANI GREEN ENERGY LIMITED OFS","","","","","","","","","","",0,10,"INE000000139",0,0,0,0,"","","","ADANIGREEN"
"539493","ADHCAP","C","ADHARSHILA CAP SERVICES LTD",13.12,1,"539493",0,0,0,0,"ADHARSHILA","ADHARSHILA CAP SERVICES LTD","","","","","","","","","","",11.88,10,"INE269F01012",12.5,12.5,12.5,12.5,"","","","ADHARSHILA"
"538365","ADHIND","DR","INCREDIBLE INDUSTRIES LTD",51.04,1,"538365",0,0,0,0,"INCREDIBLE","INCREDIBLE INDUSTRIES LTD","","","","","","","","","","",41.76,10,"INE452L01012",52.22,23.56,206.7,13.7,"","","","INCREDIBLE"
"539189","ADHINF","C","ADHBHUT INFRASTRUCTURE LIMITED",33.49,1,"539189",0,0,0,0,"ADHBHUTIN","ADHBHUT INFRASTRUCTURE LIMITED","","","","","","","","","","",30.31,10,"INE578L01014",363.8,24.21,363.8,17.49,"","","","ADHBHUTIN"
"532727","ADHMET","C","ADHUNIK METALIKS LTD",0.51,1,"532727",0,0,0,0,"ADHUNIK","ADHUNIK METALIKS LTD","","","","","","","","","","",0.47,10,"INE400H01019",3.65,0.46,253,0.46,"","","","ADHUNIK"
"514055","ADHSYN","DR","ADHUNIK SYNTHETICS",1.05,1,"514055",0,0,0,0,"","ADHUNIK SYNTHETICS","","","","","","","","","","",0.95,10,"",0,0,92.5,0.2,"","","",""
"514452","ADHYAR","DR","ADHUNIK YARNS",0.94,1,"514452",0,0,0,0,"","ADHUNIK YARNS","","","","","","","","","","",0.86,10,"",0,0,20,0.3,"","","",""
"543374","ADIAMC","DR","ADITYA BIRLA SUN LIFE AMC LTD",725.45,1,"543374",0,0,0,0,"ABSLAMC","ADITYA BIRLA SUN LIFE AMC LTD","","","","","","","","","","",593.55,5,"INE404A01024",714.75,363,721,307.9,"","","","ABSLAMC"
