Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,Isin,TickSize,
BSE,975416,100000,KASH170925,KASH170925,F,INE0TGZ15014,0.01,
BSE,975415,1,1315MFL26,1315MFL26,F,INE296Q07050,0.01,
BSE,975414,1,135TFL25,135TFL25,F,INE615R07075,0.01,
BSE,975413,1,990AFPL27,990AFPL27,F,INE605Y07155,0.01,
BSE,975412,1,1325AFIP27,1325AFIP27,F,INE774L07081,0.01,
BSE,975411,1,865AHFL27,865AHFL27,F,INE883F07330,0.01,
BSE,975410,1,814AFL29,814AFL29,F,INE891K07937,0.01,
BSE,975409,1,757BOB34,757BOB34,F,INE028A08331,0.01,
BSE,975408,1,835SBIGI34,835SBIGI34,F,INE01MM08012,0.01,
BSE,975407,1,749PFC34,749PFC34,F,INE134E08MY1,0.01,
BSE,975406,1,760PFC29,760PFC29,F,INE134E08MX3,0.01,
BSE,975405,1,MFSLTBIL25,MFSLTBIL25,F,INE348L07175,0.01,
BSE,975404,1,823KMPL26,823KMPL26,F,INE916DA7SP4,0.01,
BSE,975403,1,8225KMPL27,8225KMPL27,F,INE916DA7SO7,0.01,
BSE,975402,1,11034BB26,11034BB26,F,INE0TN615018,0.01,
BSE,975401,1,824HDB27,824HDB27,F,INE756I07EX3,0.01,
BSE,975400,1,788IGT2029,788IGT2029,F,INE219X07447,0.01,
BSE,975399,1,788IGT29,788IGT29,F,INE219X07439,0.01,
BSE,975398,1,127SFIS27,127SFIS27,F,INE551U07266,0.01,
BSE,975397,1,1075NBSL25,1075NBSL25,F,INE681R08067,0.01,
BSE,975396,1,792BFL34,792BFL34,F,INE296A07SW9,0.01,
BSE,975395,1,115KFPL26,115KFPL26,F,INE0NES07089,0.01,
BSE,975394,1,985KSPL25,985KSPL25,F,INE07HK07692,0.01,
BSE,975393,1,748IRFC34A,748IRFC34A,F,INE053F08361,0.01,
BSE,975392,1,EEL16224,EEL16224,F,INE468N07BB7,0.01,
BSE,975391,1,8BHFL26,8BHFL26,F,INE377Y07466,0.01,
BSE,975390,1,961360OPL27,961360OPL27,F,INE248U07EZ1,0.01,
BSE,975389,1,809IHFCL26,809IHFCL26,F,INE071G07645,0.01,
BSE,975388,1,804IHFCL29,804IHFCL29,F,INE071G07652,0.01,
BSE,975387,1,76KMBL31,76KMBL31,F,INE237A08981,0.01,
BSE,975386,1,930JFC26,930JFC26,F,INE651J07960,0.01,
BSE,975385,1,930JFCL26,930JFCL26,F,INE651J07978,0.01,
BSE,975384,1,930JFCL27,930JFCL27,F,INE651J07986,0.01,
BSE,975383,1,920MOFL34,920MOFL34,F,INE01WN07110,0.01,
BSE,975382,1,788PFCPERP,788PFCPERP,F,INE134E08MW5,0.01,
BSE,975381,1,816ABFL29,816ABFL29,F,INE860H07IW8,0.01,
BSE,975380,1,1075SSF25,1075SSF25,F,INE572J07661,0.01,
BSE,975379,1,PCHFMIBO25,PCHFMIBO25,F,INE516Y07493,0.01,
BSE,975378,1,806IIL29,806IIL29,F,INE537P07745,0.01,
BSE,975377,1,1725SEPL25,1725SEPL25,F,INE0E1F07026,0.01,
BSE,975376,1,780BHFL34,780BHFL34,F,INE377Y07458,0.01,
BSE,975375,1,1385SML29,1385SML29,F,INE982X08109,0.01,
BSE,975374,1,782BFL34,782BFL34,F,INE296A07SV1,0.01,
BSE,975373,1,787BFL34,787BFL34,F,INE296A07SU3,0.01,
BSE,975372,1,838PWFL26A,838PWFL26A,F,INE511C07805,0.01,
BSE,975371,1,838PWFL26,838PWFL26,F,INE511C07797,0.01,
BSE,975370,1,832KPIL27,832KPIL27,F,INE220B08126,0.01,
BSE,975369,1,IFSLNIFT26,IFSLNIFT26,F,INE321N07384,0.01,
BSE,975368,1,835GRIL29,835GRIL29,F,INE201P08209,0.01,
BSE,975367,1,1250SML26,1250SML26,F,INE982X07416,0.01,
BSE,975366,1,GMRIMLD26,GMRIMLD26,F,INE903F08201,0.01,
BSE,975365,1,885HHFL27A,885HHFL27A,F,INE401Y07027,0.01,
BSE,975364,1,885HHFL27,885HHFL27,F,INE401Y07019,0.01,
BSE,975363,100000,93PLUM26,93PLUM26,F,INE0T7315019,0.01,
BSE,975362,1,NUVWEMCX27,NUVWEMCX27,F,INE918K07PD3,0.01,
BSE,975361,1,1175AIHF27,1175AIHF27,F,INE0E2307195,0.01,
BSE,975360,1,903ONE26A,903ONE26A,F,INE248U07EY4,0.01,
BSE,975359,100000,1350SIGN25,1350SIGN25,F,INE0T4S15011,0.01,
BSE,975358,1,768NABAR29,768NABAR29,F,INE261F08EG3,0.01,
BSE,975357,1,1150ESPL25,1150ESPL25,F,INE01YL07250,0.01,
BSE,975356,1,LENKAMLD26,LENKAMLD26,F,INE090W07667,0.01,
BSE,975355,1,8ABHF34,8ABHF34,F,INE831R07417,0.01,
BSE,975354,1,890ACIL29,890ACIL29,F,INE0SYQ07015,0.01,
BSE,975353,1,879PCBL29,879PCBL29,F,INE602A07020,0.01,
BSE,975352,1,8061IHFL26,8061IHFL26,F,INE071G07637,0.01,
BSE,975351,1,819AFL29,819AFL29,F,INE891K07929,0.01,
BSE,975350,1,825MMFS27,825MMFS27,F,INE774D07VE1,0.01,
BSE,975349,1,1025UCL26,1025UCL26,F,INE583D08040,0.01,
BSE,975348,1,1160AFPL26,1160AFPL26,F,INE501X08081,0.01,
BSE,975347,1,995ICFL25,995ICFL25,F,INE896L07942,0.01,
BSE,975346,1,1340TCFL27,1340TCFL27,F,INE615R07067,0.01,
BSE,975345,1,757BOB24,757BOB24,F,INE028A08323,0.01,
BSE,975344,1,980DFPL26,980DFPL26,F,INE604O07183,0.01,
BSE,975343,1,833SBICS34,833SBICS34,F,INE018E08342,0.01,
BSE,975342,1,829OPAL27,829OPAL27,F,INE163N08289,0.01,
BSE,975341,1,845MRHF27,845MRHF27,F,INE950O07438,0.01,
BSE,975340,1,810BFL29,810BFL29,F,INE296A07ST5,0.01,
BSE,975339,1,915SFL29,915SFL29,F,INE721A07RY4,0.01,
BSE,975338,1,1350TFL25,1350TFL25,F,INE615R07042,0.01,
BSE,975337,1,834SBIPERP,834SBIPERP,F,INE062A08413,0.01,
BSE,975336,1,NWILZC27,NWILZC27,F,INE523L07AJ8,0.01,
BSE,975335,1,1275SCNL29,1275SCNL29,F,INE836B08285,0.01,
BSE,975334,1,804BHFL27,804BHFL27,F,INE377Y07441,0.01,
BSE,975333,1,834HIT27,834HIT27,F,INE0KXY07034,0.01,
BSE,975332,1,2005SIPP27,2005SIPP27,F,INE0CKK07045,0.01,
BSE,975331,1,1350TCL27,1350TCL27,F,INE00DJ07045,0.01,
BSE,975330,1,757IRFC29,757IRFC29,F,INE053F08353,0.01,
BSE,975329,1,995PDL34,995PDL34,F,INE420C07080,0.01,
BSE,975328,1,835MMFSL34,835MMFSL34,F,INE774D08MW0,0.01,
BSE,975327,1,860MASF25,860MASF25,F,INE348L07167,0.01,
BSE,975326,1,764REC34,764REC34,F,INE020B08EV1,0.01,
BSE,975325,1,771REC27,771REC27,F,INE020B08EW9,0.01,
BSE,975324,1,1150SFIS25,1150SFIS25,F,INE551U08017,0.01,
BSE,975323,1,793THDC34,793THDC34,F,INE812V08037,0.01,
BSE,975322,1,82BFL26,82BFL26,F,INE296A07SS7,0.01,
BSE,975321,1,840DLFL27,840DLFL27,F,INE186K07098,0.01,
BSE,975320,1,10MMFL25A,10MMFL25A,F,INE101Q07AO2,0.01,
BSE,975319,1,838AFL34,838AFL34,F,INE891K08174,0.01,
BSE,975318,1,1085SCNL26,1085SCNL26,F,INE836B07832,0.01,
BSE,975317,1,820KMPL27,820KMPL27,F,INE916DA7SN9,0.01,
BSE,975316,1,820KIDF30,820KIDF30,F,INE905Y07118,0.01,
BSE,975315,1,765PGCIL34,765PGCIL34,F,INE752E08726,0.01,
BSE,975314,1,880APSEZ34,880APSEZ34,F,INE742F07536,0.01,
BSE,975313,1,870APSEZ29,870APSEZ29,F,INE742F07528,0.01,
BSE,975312,1,777IREDA27,777IREDA27,F,INE202E08151,0.01,
BSE,975311,1,817EOPR25,817EOPR25,F,INE041007134,0.01,
BSE,975310,1,840DIT26,840DIT26,F,INE0BWS08019,0.01,
BSE,975309,1,875SFL34,875SFL34,F,INE721A07RX6,0.01,
BSE,975308,1,10HFL25,10HFL25,F,INE01ZK07KE1,0.01,
BSE,975307,1,1025HF26,1025HF26,F,INE01ZK07KD3,0.01,
BSE,975306,1,1050HFL27B,1050HFL27B,F,INE01ZK07KC5,0.01,
BSE,975305,1,945SRSL29,945SRSL29,F,INE087H08019,0.01,
BSE,975304,1,91JMFPL27,91JMFPL27,F,INE523H07CC7,0.01,
BSE,975303,100000,1015SBL27,1015SBL27,F,INE0SNS15017,0.01,
BSE,975302,1,19HWBPL25,19HWBPL25,F,INE0S1Q07019,0.01,
BSE,975301,1,920PLUM27,920PLUM27,F,INE0SNU15013,0.01,
BSE,975300,100000,1135TTDT26,1135TTDT26,F,INE0SO515010,0.01,
BSE,975299,1,1425TULI26,1425TULI26,F,INE0SDO15017,0.01,
BSE,975298,1,965HHFL38,965HHFL38,F,INE401Y08025,0.01,
BSE,975297,1,995VT29,995VT29,F,INE0SLB15025,0.01,
BSE,975296,1,955VT29,955VT29,F,INE0SLB15017,0.01,
BSE,975295,1,SFLTBIL26,SFLTBIL26,F,INE721A07RW8,0.01,
BSE,975294,1,JMFHRESE27,JMFHRESE27,F,INE01A207153,0.01,
BSE,975293,1,829AFL27,829AFL27,F,INE891K07903,0.01,
BSE,975292,1,960HCFSL29,960HCFSL29,F,INE539K08245,0.01,
BSE,975291,1,83AFL25,83AFL25,F,INE891K07911,0.01,
BSE,975290,1,126MFL25,126MFL25,F,INE939X07101,0.01,
BSE,975289,1,845HFSLPER,845HFSLPER,F,INE756I08264,0.01,
BSE,975287,1,RSGPLMLD27,RSGPLMLD27,F,INE0AY207046,0.01,
BSE,975286,1,970MHGIC33,970MHGIC33,F,INE312X08026,0.01,
BSE,975285,1,145LMPF29,145LMPF29,F,INE366T08020,0.01,
BSE,975284,1,995PDL25,995PDL25,F,INE420C07072,0.01,
BSE,975283,1,824KMIL27,824KMIL27,F,INE975F07IQ0,0.01,
BSE,975282,1,10MCSL26,10MCSL26,F,INE296G07135,0.01,
BSE,975281,1,855PNBPER,855PNBPER,F,INE160A08290,0.01,
BSE,975280,1,13EFL29,13EFL29,F,INE612U08041,0.01,
BSE,975279,1,81BFL27,81BFL27,F,INE296A07SR9,0.01,
BSE,975278,1,1255NEO25,1255NEO25,F,INE814O07485,0.01,
BSE,975277,1,1175ESP25A,1175ESP25A,F,INE01YL07235,0.01,
BSE,975276,1,KPDL221223,KPDL221223,F,INE094I07064,0.01,
BSE,975275,1,975VFPL27,975VFPL27,F,INE448U07216,0.01,
BSE,975274,1,MCIL25A,MCIL25A,F,INE435D07094,0.01,
BSE,975273,1,895KIIFB31,895KIIFB31,F,INE658F08094,0.01,
BSE,975272,1,895KIIFB33,895KIIFB33,F,INE658F08136,0.01,
BSE,975271,1,895KIIFB32,895KIIFB32,F,INE658F08144,0.01,
BSE,975270,1,895KIIFB30,895KIIFB30,F,INE658F08102,0.01,
BSE,975269,1,895KIIFB29,895KIIFB29,F,INE658F08110,0.01,
BSE,975268,1,895KIIFB28,895KIIFB28,F,INE658F08128,0.01,
BSE,975267,1,895KIIFB27,895KIIFB27,F,INE658F08086,0.01,
BSE,975266,1,1750WEPL28,1750WEPL28,F,INE07J407014,0.01,
BSE,975265,1,768IREDA33,768IREDA33,F,INE202E08144,0.01,
BSE,975264,1,975MFL28,975MFL28,F,INE549K07DB6,0.01,
BSE,975263,1,840HDBFS33,840HDBFS33,F,INE756I08256,0.01,
BSE,975262,1,765NBFID38,765NBFID38,F,INE0KUG08027,0.01,
BSE,975261,1,775BOB33,775BOB33,F,INE028A08315,0.01,
BSE,975260,1,765NABAR34,765NABAR34,F,INE261F08EE8,0.01,
BSE,975259,1,923SFL27,923SFL27,F,INE721A07RV0,0.01,
BSE,975258,1,925SFL25,925SFL25,F,INE721A07RU2,0.01,
BSE,975257,1,990AUXI26A,990AUXI26A,F,INE605Y07148,0.01,
BSE,975256,1,5GMRAL26A,5GMRAL26A,F,INE903F08193,0.01,
BSE,975255,1,771HDFCB33,771HDFCB33,F,INE040A08AJ4,0.01,
BSE,975254,1,DSRPLZC26,DSRPLZC26,F,INE815R07022,0.01,
BSE,975253,1,880HLFL26,880HLFL26,F,INE146O07490,0.01,
BSE,975252,1,1011SSFL25,1011SSFL25,F,INE572J07653,0.01,
BSE,975251,1,995PDL33,995PDL33,F,INE420C07064,0.01,
BSE,975250,1,85HFSLPER,85HFSLPER,F,INE756I08249,0.01,
BSE,975249,1,820KMPL28,820KMPL28,F,INE916DA7SM1,0.01,
BSE,975248,1,767IRFC33,767IRFC33,F,INE053F08346,0.01,
BSE,975247,1,769PFCL38,769PFCL38,F,INE134E08MV7,0.01,
BSE,975246,1,950FSBFL26,950FSBFL26,F,INE128S07606,0.01,
BSE,975245,1,799BOM33,799BOM33,F,INE457A08159,0.01,
BSE,975244,100000,880STNIV29,880STNIV29,F,INE0SAI15015,0.01,
BSE,975243,1,12JHL13625,12JHL13625,F,INE682V08166,0.01,
BSE,975242,1,767REC38,767REC38,F,INE020B08EU3,0.01,
BSE,975241,1,779REC25,779REC25,F,INE020B08ET5,0.01,
BSE,975240,1,975VAJRA29,975VAJRA29,F,INE0S9015015,0.01,
BSE,975239,1,1025NFL26,1025NFL26,F,INE342T07429,0.01,
BSE,975238,1,767IIFCL38,767IIFCL38,F,INE787H08089,0.01,
BSE,975237,1,1150AKAR25,1150AKAR25,F,INE08XP07175,0.01,
BSE,975236,1,1075MFSL29,1075MFSL29,F,INE348L08108,0.01,
BSE,975235,1,1225AFPL29,1225AFPL29,F,INE515Q08242,0.01,
BSE,975234,1,774DDL38,774DDL38,F,INE0J7Q07231,0.01,
BSE,975233,1,12ARPL27,12ARPL27,F,INE0I1C07029,0.01,
BSE,975232,1,768BOB33,768BOB33,F,INE028A08307,0.01,
BSE,975231,1,940HLFL31,940HLFL31,F,INE146O08241,0.01,
BSE,975230,1,JCL301123,JCL301123,F,INE028U08040,0.01,
BSE,975229,1,1420SML29,1420SML29,F,INE982X08091,0.01,
BSE,975228,1,907JFSL25,907JFSL25,F,INE012I07066,0.01,
BSE,975227,1,1180KSPL25,1180KSPL25,F,INE07HK07643,0.01,
BSE,975226,1,77PFCL33,77PFCL33,F,INE134E08MU9,0.01,
BSE,975225,1,1250AYO27,1250AYO27,F,INE0RV815016,0.01,
BSE,975224,1,925SHFL33,925SHFL33,F,INE432R07406,0.01,
BSE,975223,1,990AUXI26,990AUXI26,F,INE605Y07130,0.01,
BSE,975222,1,1160KFL25,1160KFL25,F,INE0NES07071,0.01,
BSE,975221,1,975DMIFP25,975DMIFP25,F,INE604O07175,0.01,
BSE,975220,1,1315MFL25,1315MFL25,F,INE296Q07043,0.01,
BSE,975219,1,771REC33A,771REC33A,F,INE020B08ER9,0.01,
BSE,975218,1,780REC26,780REC26,F,INE020B08ES7,0.01,
BSE,975217,1,960GDL26,960GDL26,F,INE965R07330,0.01,
BSE,975216,1,96GDPL26,96GDPL26,F,INE965R07348,0.01,
BSE,975215,1,1090SCN25A,1090SCN25A,F,INE836B07816,0.01,
BSE,975214,1,768IRFC26,768IRFC26,F,INE053F08338,0.01,
BSE,975213,1,890SFL28,890SFL28,F,INE721A07RS6,0.01,
BSE,975212,1,880SFL33,880SFL33,F,INE721A07RT4,0.01,
BSE,975211,1,1075NBPL25,1075NBPL25,F,INE681R08059,0.01,
BSE,975210,1,5GMRAL26,5GMRAL26,F,INE903F08185,0.01,
BSE,975209,1,PCHFTBIL25,PCHFTBIL25,F,INE516Y07485,0.01,
BSE,975208,1,810AFL28,810AFL28,F,INE891K07895,0.01,
BSE,975207,1,875JMFSL25,875JMFSL25,F,INE012I07058,0.01,
BSE,975206,1,1075ARKA29,1075ARKA29,F,INE03W108023,0.01,
BSE,975205,1,8IHFCL25,8IHFCL25,F,INE071G07629,0.01,
BSE,975204,1,1003WB25,1003WB25,F,INE0RXA15016,0.01,
BSE,975203,1,812HDB28,812HDB28,F,INE756I07EW5,0.01,
BSE,975202,1,995PDLL26,995PDLL26,F,INE420C07056,0.01,
BSE,975201,1,10GGIAL43,10GGIAL43,F,INE735X08051,0.01,
BSE,975200,1,892JMFPL26,892JMFPL26,F,INE523H07CB9,0.01,
BSE,975199,1,81929KMI27,81929KMI27,F,INE975F07IP2,0.01,
BSE,975198,1,1UCL25,1UCL25,F,INE583D07398,0.01,
BSE,975197,1,10MMFL25,10MMFL25,F,INE101Q07AN4,0.01,
BSE,975196,10000000,875ST28,875ST28,F,INE0RVR15014,0.01,
BSE,975195,1,809KMPL26,809KMPL26,F,INE916DA7SL3,0.01,
BSE,975194,1,975CIFCP25,975CIFCP25,F,INE140R08106,0.01,
BSE,975193,1,779RIL33,779RIL33,F,INE002A07809,0.01,
BSE,975192,1,9MDL26,9MDL26,F,INE670K07232,0.01,
BSE,975191,1,771REC33,771REC33,F,INE020B08EQ1,0.01,
BSE,975190,1,777REC26,777REC26,F,INE020B08EP3,0.01,
BSE,975189,1,925SKFL26,925SKFL26,F,INE124N07671,0.01,
BSE,975188,1,8995JMFP26,8995JMFP26,F,INE523H07CA1,0.01,
BSE,975187,1,1330PFSP26,1330PFSP26,F,INE514Q07304,0.01,
BSE,975185,1,1090SCNL25,1090SCNL25,F,INE836B07808,0.01,
BSE,975184,1,78MTNL33A,78MTNL33A,F,INE153A08170,0.01,
BSE,975183,1,990VFIPL25,990VFIPL25,F,INE08Z607083,0.01,
BSE,975182,1,8860JFHL26,8860JFHL26,F,INE01A207146,0.01,
BSE,975181,1,1295SIFP28,1295SIFP28,F,INE0PFA07014,0.01,
BSE,975180,1,781SBI38,781SBI38,F,INE062A08405,0.01,
BSE,975179,1,13SCNL26,13SCNL26,F,INE836B07790,0.01,
BSE,975178,100000,911ST28,911ST28,F,INE0RS015026,0.01,
BSE,975177,100000,88ST28,88ST28,F,INE0RS015018,0.01,
BSE,975176,1,813ABHF28,813ABHF28,F,INE831R07409,0.01,
BSE,975175,1,810IIL35,810IIL35,F,INE537P07737,0.01,
BSE,975174,1,796IHFCL25,796IHFCL25,F,INE071G07611,0.01,
BSE,975173,1,1019KSPL24,1019KSPL24,F,INE07HK07635,0.01,
BSE,975172,1,1195LFL26,1195LFL26,F,INE090W07618,0.01,
BSE,975171,1,825AFL33,825AFL33,F,INE891K08166,0.01,
BSE,975170,1,1350PFSP27,1350PFSP27,F,INE514Q07296,0.01,
BSE,975169,1,PCPLZC28,PCPLZC28,F,INE0NF908021,0.01,
BSE,975168,1,82185KMI26,82185KMI26,F,INE975F07IO5,0.01,
BSE,975167,1,82134KMI25,82134KMI25,F,INE975F07IN7,0.01,
BSE,975166,1,1069LFL25,1069LFL25,F,INE090W07600,0.01,
BSE,975165,1,1171LFL25,1171LFL25,F,INE090W07626,0.01,
BSE,975164,1,769IIFC38,769IIFC38,F,INE787H08071,0.01,
BSE,975163,1,984KSPL25,984KSPL25,F,INE07HK07627,0.01,
BSE,975162,1,980KSPL24,980KSPL24,F,INE07HK07619,0.01,
BSE,975161,1,1310SHFL27,1310SHFL27,F,INE526R07017,0.01,
BSE,975160,1,817IML25,817IML25,F,INE0BUS07AJ6,0.01,
BSE,975159,1,1045CIFC25,1045CIFC25,F,INE140R08098,0.01,
BSE,975158,1,8BFL28,8BFL28,F,INE296A07SQ1,0.01,
BSE,975157,1,14AGAB25,14AGAB25,F,INE0RI615017,0.01,
BSE,975155,1,810KMPL26,810KMPL26,F,INE916DA7SK5,0.01,
BSE,975154,1,11SCNL26,11SCNL26,F,INE836B07782,0.01,
BSE,975153,1,775IREDA33,775IREDA33,F,INE202E08136,0.01,
BSE,975152,1,770PGCIL33,770PGCIL33,F,INE752E08718,0.01,
BSE,975151,1,1260MFL25A,1260MFL25A,F,INE939X07093,0.01,
BSE,975150,1,1010CIFC26,1010CIFC26,F,INE140R07181,0.01,
BSE,975149,1,PSLPLZC29,PSLPLZC29,F,INE0POA08014,0.01,
BSE,975148,1,10BML26,10BML26,F,INE443L08164,0.01,
BSE,975147,1,845SFL26A,845SFL26A,F,INE916U08038,0.01,
BSE,975146,1,845SFL25A,845SFL25A,F,INE916U08046,0.01,
BSE,975145,1,845SFL26,845SFL26,F,INE916U08012,0.01,
BSE,975144,1,845SFL25,845SFL25,F,INE916U08020,0.01,
BSE,975143,1,865MNFL25,865MNFL25,F,INE522D07CE4,0.01,
BSE,975142,1,880MFL25,880MFL25,F,INE522D07CD6,0.01,
BSE,975141,1,1075SSF25A,1075SSF25A,F,INE572J07646,0.01,
BSE,975140,1,1075SSFL25,1075SSFL25,F,INE572J07638,0.01,
BSE,975139,1,NNPCPZC28,NNPCPZC28,F,INE0J3407035,0.01,
BSE,975138,1,7LKCPL24,7LKCPL24,F,INE999H07090,0.01,
BSE,975137,1,MSFLZC25B,MSFLZC25B,F,INE138I08067,0.01,
BSE,975136,1,875STSIX28,875STSIX28,F,INE0REK15015,0.01,
BSE,975135,1,962DXX29A,962DXX29A,F,INE0REI15027,0.01,
BSE,975134,1,910DXX29,910DXX29,F,INE0REI15019,0.01,
BSE,975133,1,2075CSDP24,2075CSDP24,F,INE0D9Y07054,0.01,
BSE,975132,1,1021JMFA25,1021JMFA25,F,INE265J07555,0.01,
BSE,975131,1,1025ICFL25,1025ICFL25,F,INE896L08056,0.01,
BSE,975130,1,810SMIL28,810SMIL28,F,INE775A08097,0.01,
BSE,975129,1,875SFLTD26,875SFLTD26,F,INE721A07RR8,0.01,
BSE,975128,1,875SHFL26,875SHFL26,F,INE721A07RQ0,0.01,
BSE,975127,1,KPILREPO27,KPILREPO27,F,INE220B08118,0.01,
BSE,975126,1,1060KSPL24,1060KSPL24,F,INE07HK07593,0.01,
BSE,975125,1,1050KSPL24,1050KSPL24,F,INE07HK07601,0.01,
BSE,975124,1,772TPCL32,772TPCL32,F,INE245A08273,0.01,
BSE,975123,1,1450EARC25,1450EARC25,F,INE015L07790,0.01,
BSE,975122,1,JMFHL28923,JMFHL28923,F,INE01A207138,0.01,
BSE,975121,1,1115LFL25,1115LFL25,F,INE090W07584,0.01,
BSE,975120,1,975MFSL26,975MFSL26,F,INE348L07159,0.01,
BSE,975119,1,1125NEO24B,1125NEO24B,F,INE814O07477,0.01,
BSE,975118,1,1055CIFC26,1055CIFC26,F,INE140R08080,0.01,
BSE,975117,1,1045EFL26,1045EFL26,F,INE612U07118,0.01,
BSE,975116,1,GHFRESET28,GHFRESET28,F,INE055I07180,0.01,
BSE,975115,1,MDL27923,MDL27923,F,INE670K07224,0.01,
BSE,975114,1,815TAGIC33,815TAGIC33,F,INE067X08034,0.01,
BSE,975113,1,945WL29,945WL29,F,INE07XR08015,0.01,
BSE,975112,1,815HEGIC33,815HEGIC33,F,INE225R08048,0.01,
BSE,975111,1,804KMIL26,804KMIL26,F,INE975F07IM9,0.01,
BSE,975110,1,804KMIL25,804KMIL25,F,INE975F07IL1,0.01,
BSE,975109,1,141PST27,141PST27,F,INE0R7Z15011,0.01,
BSE,975108,1,803RECPER,803RECPER,F,INE020B08EO6,0.01,
BSE,975107,1,995PDL26,995PDL26,F,INE420C07049,0.01,
BSE,975106,1,859PNBPERP,859PNBPERP,F,INE160A08282,0.01,
BSE,975105,1,763NABAR28,763NABAR28,F,INE261F08EC2,0.01,
BSE,975104,1,78SCL30,78SCL30,F,INE070A07061,0.01,
BSE,975102,1,749SBI38,749SBI38,F,INE062A08397,0.01,
BSE,975101,1,HMTRESET26,HMTRESET26,F,INE419U08033,0.01,
BSE,975100,1,1075AFP25,1075AFP25,F,INE501X07505,0.01,
BSE,975099,1,MSFLZC25A,MSFLZC25A,F,INE138I08059,0.01,
BSE,975098,1,8AFL2026,8AFL2026,F,INE891K07887,0.01,
BSE,975097,1,1125NEO24A,1125NEO24A,F,INE814O07469,0.01,
BSE,975096,1,975INDIG28,975INDIG28,F,INE0RAC15010,0.01,
BSE,975095,1,1075NBSP25,1075NBSP25,F,INE681R08042,0.01,
BSE,975094,1,11VAMPL27,11VAMPL27,F,INE0BXI07010,0.01,
BSE,975093,1,EELZC25A,EELZC25A,F,INE468N07AA1,0.01,
BSE,975092,1,1175ESP25,1175ESP25,F,INE01YL07177,0.01,
BSE,975091,1,850GPL28,850GPL28,F,INE484J08063,0.01,
BSE,975090,1,830GPL27,830GPL27,F,INE484J08055,0.01,
BSE,975089,1,779BFL33,779BFL33,F,INE296A07SP3,0.01,
BSE,975088,1,105HFL27,105HFL27,F,INE01ZK07JC7,0.01,
BSE,975087,1,1025HFL26,1025HFL26,F,INE01ZK07JB9,0.01,
BSE,975086,1,10HFL24,10HFL24,F,INE01ZK07JD5,0.01,
BSE,975085,1,12SII24,12SII24,F,INE0R5R15012,0.01,
BSE,975084,1,930MOFL33,930MOFL33,F,INE01WN07102,0.01,
BSE,975083,1,DLF20923,DLF20923,F,INE186K07080,0.01,
BSE,975082,1,797KMIL25,797KMIL25,F,INE975F07IK3,0.01,
BSE,975081,1,950IFSL25,950IFSL25,F,INE321N07327,0.01,
BSE,975080,1,753IIFCL38,753IIFCL38,F,INE787H08063,0.01,
BSE,975079,1,856UCL25,856UCL25,F,INE583D07372,0.01,
BSE,975078,1,798BOM33,798BOM33,F,INE457A08142,0.01,
BSE,975077,1,1125NEO24,1125NEO24,F,INE814O07451,0.01,
BSE,975076,1,799MMFSL26,799MMFSL26,F,INE774D07VD3,0.01,
BSE,975075,1,9AFP25A,9AFP25A,F,INE501X07497,0.01,
BSE,975074,1,8AFL26,8AFL26,F,INE891K07879,0.01,
BSE,975073,1,9MSFL28,9MSFL28,F,INE0E2B08013,0.01,
BSE,975072,1,95MOFL25,95MOFL25,F,INE01WN07094,0.01,
BSE,975071,1,10RGWSPL25,10RGWSPL25,F,INE0CJZ08050,0.01,
BSE,975070,1,776THDC33,776THDC33,F,INE812V08029,0.01,
BSE,975069,1,757ABFRL30,757ABFRL30,F,INE647O08123,0.01,
BSE,975068,1,803MBPR26,803MBPR26,F,INE0CCU07090,0.01,
BSE,975067,1,1085IHFL26,1085IHFL26,F,INE02VP08022,0.01,
BSE,975066,1,9096JMFS26,9096JMFS26,F,INE012I07041,0.01,
BSE,975065,1,785BFL28,785BFL28,F,INE296A07SO6,0.01,
BSE,975064,1,1160KFPL25,1160KFPL25,F,INE0NES07048,0.01,
BSE,975063,1,1043SSFL25,1043SSFL25,F,INE572J07620,0.01,
BSE,975062,1,860VEL28,860VEL28,F,INE665L07040,0.01,
BSE,975061,1,1048EFL26,1048EFL26,F,INE612U07092,0.01,
BSE,975060,1,1036WB24,1036WB24,F,INE0R3315017,0.01,
BSE,975059,1,1075SSFL26,1075SSFL26,F,INE572J07612,0.01,
BSE,975058,1,9AFP25,9AFP25,F,INE501X07489,0.01,
BSE,975057,1,1125ESFB29,1125ESFB29,F,INE818W08099,0.01,
BSE,975056,1,803EOP25,803EOP25,F,INE041007126,0.01,
BSE,975055,1,785BHFL28,785BHFL28,F,INE377Y07433,0.01,
BSE,975054,1,88CBI33,88CBI33,F,INE483A08049,0.01,
BSE,975053,1,MDL31823,MDL31823,F,INE670K07240,0.01,
BSE,975052,1,935AFS25,935AFS25,F,INE087P07378,0.01,
BSE,975051,1,81EOP28,81EOP28,F,INE041007118,0.01,
BSE,975050,1,1195NFL26,1195NFL26,F,INE229U07103,0.01,
BSE,975049,1,1050AFP25A,1050AFP25A,F,INE501X07471,0.01,
BSE,975048,1,760PFCL33,760PFCL33,F,INE134E08MR5,0.01,
BSE,975047,1,764PFCL26,764PFCL26,F,INE134E08MT1,0.01,
BSE,975046,1,PFCLZC26,PFCLZC26,F,INE134E08MS3,0.01,
